Brand,Model,Release year,Screen size (inches),Hard drive size (GB),RAM size (GB),Weight (grams),Retail price,Industry,Contract Lease Duration (months),Actual Lease Duration (months),Battery capacity (%),Observed resale price
Terra,Highland H3,2017,17,1028,4,1193,3529,Automotive and Transportation,36,35,84.57,1262
Terra,Highland H3,2017,12,128,4,842,819,Advertising and Marketing,60,58,86.73,284
Terra,Highland H3,2017,15,512,8,1052,2239,Non-Profit Organizations,24,23,95.84,1291
Terra,Highland H3,2017,17,1028,4,1193,3559,Advertising and Marketing,24,30,79.89,1225
Terra,Highland H3,2017,17,1028,4,1193,3529,Aerospace and Defense,60,64,97.21,1269
Terra,Highland H3,2017,17,1028,4,1193,3499,Construction and Engineering,6,5,89.53,3158
Terra,Highland H3,2017,15,512,8,1052,2209,Consulting,48,59,96.21,986
Terra,Highland H3,2017,15,512,8,1052,2179,Consulting,6,6,76.02,1779
Terra,Highland H3,2017,17,1028,4,1193,3539,Healthcare,60,58,82.99,1037
Terra,Highland H3,2017,17,1028,4,1193,3559,Healthcare,48,56,83.1,1046
Terra,Highland H3,2017,15,512,8,1052,2219,Logistics and Supply Chain Management,36,34,91.84,1093
Terra,Highland H3,2017,15,512,8,1052,2269,Financial Services and Banking,6,5,92.27,2168
Terra,Highland H3,2017,17,1028,4,1193,3469,Non-Profit Organizations,12,11,93.91,2427
Terra,Highland H3,2017,12,128,4,842,809,Consulting,24,24,79.41,384
Terra,Highland H3,2017,15,512,8,1052,2239,Law and Legal Services,36,31,88.06,1043
Terra,Highland H3,2017,12,128,4,842,759,Law and Legal Services,24,22,92.62,427
Terra,Highland H3,2017,17,1028,4,1193,3409,Government and Public Sector,36,38,87.06,1420
Terra,Highland H3,2017,15,512,8,1052,2219,Sports and Recreation,24,25,94.23,1179
Terra,Highland H3,2017,12,128,4,842,829,Logistics and Supply Chain Management,36,34,89.15,399
Terra,Highland H3,2017,17,1028,4,1193,3489,Sports and Recreation,60,63,86.27,1146
Terra,Highland H3,2017,12,128,4,842,909,Media and Entertainment,24,25,92.99,430
Terra,Highland H3,2017,12,128,4,842,799,Event Management,24,24,95.84,455
Terra,Highland H3,2017,15,512,8,1052,2159,Aerospace and Defense,36,44,91.68,939
Terra,Highland H3,2017,12,128,4,842,869,Non-Profit Organizations,60,60,90.61,320
Terra,Highland H3,2017,15,512,8,1052,2159,Advertising and Marketing,60,51,92.97,930
Terra,Highland H3,2017,17,1028,4,1193,3519,Automotive and Transportation,12,10,88.64,2474
Terra,Highland H3,2017,15,512,8,1052,2229,Information Technology,36,36,94.82,965
Terra,Highland H3,2017,15,512,8,1052,2259,Automotive and Transportation,24,28,91.55,1237
Terra,Highland H3,2017,17,1028,4,1193,3479,Information Technology,24,22,98.23,1901
Terra,Highland H3,2017,12,128,4,842,789,Consulting,48,42,81.9,255
Terra,Highland H3,2017,12,128,4,842,869,Consulting,48,36,87.78,352
Terra,Highland H3,2017,17,1028,4,1193,3419,Healthcare,36,42,86.47,1135
Terra,Highland H3,2017,15,512,8,1052,2229,Education,24,26,95.14,1178
Terra,Highland H3,2017,15,512,8,1052,2209,Media and Entertainment,48,43,77.8,643
Terra,Plateau Pro,2017,19,128,4,1326,2099,Media and Entertainment,24,23,90.95,1045
Terra,Plateau Pro,2017,14,128,16,977,1999,Sports and Recreation,36,34,93.12,1020
Terra,Plateau Pro,2017,17,128,4,1186,1499,Logistics and Supply Chain Management,24,25,85.83,772
Terra,Plateau Pro,2017,13,1028,8,907,3099,Research and Development,12,12,96.54,2002
Terra,Plateau Pro,2017,15,512,8,1047,2199,Research and Development,12,9,99.05,1683
Terra,Plateau Pro,2017,15,512,8,1047,2159,Consulting,6,5,81.46,1937
Terra,Plateau Pro,2017,15,512,8,1047,2319,Healthcare,24,25,92.54,1332
Terra,Plateau Pro,2017,15,512,8,1047,2259,Energy and Utilities,60,59,76.35,678
Terra,Plateau Pro,2017,13,1028,8,907,3089,Energy and Utilities,60,65,96.56,1284
Terra,Plateau Pro,2017,19,128,4,1326,2059,Research and Development,24,24,95.81,1108
Terra,Plateau Pro,2017,17,128,4,1186,1459,Construction and Engineering,24,24,87.31,781
Terra,Plateau Pro,2017,14,128,16,977,1899,Healthcare,12,12,93.46,1443
Terra,Plateau Pro,2017,15,512,8,1047,2229,Information Technology,36,38,97.87,1105
Terra,Plateau Pro,2017,19,128,4,1326,2079,Media and Entertainment,24,28,90.71,964
Terra,Plateau Pro,2017,14,128,16,977,2019,Manufacturing and Production,12,12,85.15,1426
Terra,Plateau Pro,2017,17,128,4,1186,1509,Agriculture and Farming,24,25,88.11,840
Terra,Plateau Pro,2017,14,128,16,977,1909,Agriculture and Farming,24,21,81.24,1015
Terra,Plateau Pro,2017,14,128,16,977,1889,Media and Entertainment,36,24,89.32,939
Terra,Plateau Pro,2017,13,1028,8,907,3219,Energy and Utilities,48,50,94.28,1223
Terra,Plateau Pro,2017,13,1028,8,907,3099,Financial Services and Banking,6,5,88.13,2658
Terra,Plateau Pro,2017,19,128,4,1326,2079,Automotive and Transportation,6,6,87.35,1750
Terra,Plateau Pro,2017,13,1028,8,907,3099,Automotive and Transportation,12,12,97.63,2158
Terra,Plateau Pro,2017,13,1028,8,907,3129,Aerospace and Defense,6,5,94.5,2491
Terra,Plateau Pro,2017,15,512,8,1047,2149,Information Technology,24,25,95.13,1066
Terra,Plateau Pro,2017,19,128,4,1326,2109,Advertising and Marketing,12,9,89.97,1496
Terra,Plateau Pro,2017,17,128,4,1186,1499,Research and Development,12,13,86.3,991
Terra,Plateau Pro,2017,17,128,4,1186,1489,Consulting,24,23,93.11,833
Terra,Plateau Pro,2017,13,1028,8,907,3169,Consulting,6,6,93.87,2299
Terra,Plateau Pro,2017,13,1028,8,907,3189,Consulting,24,23,90.53,1340
Terra,Plateau Pro,2017,17,128,4,1186,1519,Media and Entertainment,60,62,81.89,405
Terra,Plateau Pro,2017,14,128,16,977,2039,Consulting,48,54,93.72,833
Terra,Plateau Pro,2017,13,1028,8,907,3119,Government and Public Sector,36,32,97.22,1512
Terra,Plateau Pro,2017,13,1028,8,907,3109,Sports and Recreation,24,22,82.9,1385
Terra,Plateau Pro,2017,19,128,4,1326,2039,Non-Profit Organizations,48,53,85.07,743
Terra,Plateau Pro,2017,17,128,4,1186,1549,Retail and E-Commerce,12,11,96.78,1203
Terra,Plateau Pro,2017,17,128,4,1186,1429,Construction and Engineering,24,31,84.09,599
Terra,Plateau Pro,2017,15,512,8,1047,2249,Advertising and Marketing,24,27,94.24,1261
Terra,Plateau Pro,2017,13,1028,8,907,3049,Government and Public Sector,48,50,85.34,1059
Terra,Plateau Pro,2017,13,1028,8,907,3059,Telecommunications,24,24,84.31,1405
Terra,Plateau Pro,2017,17,128,4,1186,1569,Consulting,12,12,81.7,999
Terra,Plateau Pro,2017,17,128,4,1186,1449,Healthcare,12,13,91.19,978
Terra,Plateau Pro,2017,14,128,16,977,2059,Government and Public Sector,24,26,78.96,964
Terra,Plateau Pro,2017,14,128,16,977,1999,Research and Development,60,58,97.44,840
Terra,Plateau Pro,2017,15,512,8,1047,2209,Real Estate and Property Management,60,56,91.35,992
Terra,Plateau Pro,2017,13,1028,8,907,3089,Healthcare,36,35,92.87,1477
Terra,Plateau Pro,2017,17,128,4,1186,1519,Telecommunications,60,55,87.91,578
Terra,Plateau Pro,2017,14,128,16,977,1979,Consulting,12,12,88.97,1388
Terra,Plateau Pro,2017,13,1028,8,907,3059,Manufacturing and Production,24,25,94.34,1590
Terra,Plateau Pro,2017,14,128,16,977,1979,Real Estate and Property Management,24,21,87.62,1186
Terra,Plateau Pro,2017,15,512,8,1047,2139,Consulting,36,34,79.75,866
Terra,Plateau Pro,2017,19,128,4,1326,2049,Real Estate and Property Management,60,65,96.41,893
Terra,Plateau Pro,2017,13,1028,8,907,3129,Financial Services and Banking,24,24,94.77,1504
Terra,Plateau Pro,2017,19,128,4,1326,2059,Education,36,36,94.77,955
Terra,Plateau Pro,2017,15,512,8,1047,2119,Retail and E-Commerce,24,25,84.15,1138
Terra,Plateau Pro,2017,14,128,16,977,2029,Automotive and Transportation,6,6,83.56,1798
Terra,Plateau Pro,2017,13,1028,8,907,3179,Logistics and Supply Chain Management,24,27,87.6,1452
Terra,Plateau Pro,2017,14,128,16,977,2109,Healthcare,24,25,96.07,1124
Terra,Plateau Pro,2017,14,128,16,977,2059,Research and Development,60,50,88.71,733
Terra,Plateau Pro,2017,13,1028,8,907,3109,Real Estate and Property Management,36,41,89.88,1288
Terra,Plateau Pro,2017,14,128,16,977,1969,Travel and Hospitality,12,12,86.6,1459
Terra,Plateau Pro,2017,17,128,4,1186,1409,Real Estate and Property Management,48,52,90.89,613
Terra,Plateau Pro,2017,14,128,16,977,1999,Sports and Recreation,36,29,81.68,820
Terra,Plateau Pro,2017,15,512,8,1047,2139,Real Estate and Property Management,12,11,96.78,1513
Terra,Plateau Pro,2017,15,512,8,1047,2239,Manufacturing and Production,12,12,92.7,1642
Terra,Plateau Pro,2017,19,128,4,1326,2089,Education,24,23,81.86,1016
Terra,Plateau Pro,2017,17,128,4,1186,1549,Non-Profit Organizations,24,23,97.05,923
Terra,Plateau Pro,2017,19,128,4,1326,2129,Sports and Recreation,36,35,93.33,932
Terra,Plateau Pro,2017,15,512,8,1047,2269,Retail and E-Commerce,12,14,77.6,1507
Terra,Plateau Pro,2017,13,1028,8,907,3129,Logistics and Supply Chain Management,36,38,87.51,1257
Terra,Plateau Pro,2017,17,128,4,1186,1469,Agriculture and Farming,6,5,94.67,1358
Terra,Plateau Pro,2017,17,128,4,1186,1619,Construction and Engineering,12,12,97.04,1219
Terra,Plateau Pro,2017,14,128,16,977,2029,Healthcare,48,48,93.29,853
Terra,Plateau Pro,2017,14,128,16,977,2059,Agriculture and Farming,36,41,88.38,896
Terra,Plateau Pro,2017,19,128,4,1326,2099,Government and Public Sector,12,13,88.71,1483
Terra,Plateau Pro,2017,19,128,4,1326,2079,Telecommunications,36,36,92.91,974
Terra,Plateau Pro,2017,19,128,4,1326,2129,Telecommunications,24,22,82.55,1072
Terra,Plateau Pro,2017,19,128,4,1326,2079,Education,12,10,94.21,1642
Terra,Plateau Pro,2017,15,512,8,1047,2179,Advertising and Marketing,60,66,93.36,741
Terra,Plateau Pro,2017,14,128,16,977,2079,Research and Development,36,37,69.76,512
Terra,Plateau Pro,2017,14,128,16,977,2069,Non-Profit Organizations,6,6,92.36,1769
Terra,Plateau Pro,2017,13,1028,8,907,3129,Energy and Utilities,24,23,88.73,1674
Terra,Plateau Pro,2017,13,1028,8,907,3159,Sports and Recreation,12,12,89.33,2199
Terra,Plateau Pro,2017,15,512,8,1047,2229,Event Management,24,25,96.05,1257
Terra,Plateau Pro,2017,17,128,4,1186,1569,Law and Legal Services,6,6,91.12,1279
Terra,Plateau Pro,2017,13,1028,8,907,3139,Manufacturing and Production,24,22,90.7,1653
Terra,Plateau Pro,2017,14,128,16,977,1919,Aerospace and Defense,12,11,88.05,1468
Terra,Plateau Pro,2017,13,1028,8,907,3079,Travel and Hospitality,6,6,84.98,2429
Terra,Plateau Pro,2017,19,128,4,1326,2109,Event Management,36,31,75.5,752
Terra,Plateau Pro,2017,17,128,4,1186,1469,Automotive and Transportation,36,35,97.12,678
Terra,Plateau Pro,2017,19,128,4,1326,2059,Advertising and Marketing,24,24,92.92,1084
Terra,Plateau Pro,2017,14,128,16,977,2039,Research and Development,36,39,93.64,831
Terra,Plateau Pro,2017,13,1028,8,907,3089,Aerospace and Defense,36,32,85.53,1271
Terra,Plateau Pro,2017,19,128,4,1326,2009,Agriculture and Farming,12,11,89.25,1375
Terra,Plateau Pro,2017,17,128,4,1186,1479,Telecommunications,48,48,87.33,561
Terra,Plateau Pro,2017,14,128,16,977,1949,Energy and Utilities,12,9,86.88,1552
Terra,Plateau Pro,2017,17,128,4,1186,1489,Law and Legal Services,12,11,94.85,1086
Terra,Plateau Pro,2017,19,128,4,1326,2089,Consulting,6,5,90.72,1638
Terra,Plateau Pro,2017,19,128,4,1326,2059,Real Estate and Property Management,36,32,93.76,1137
Terra,Plateau Pro,2017,15,512,8,1047,2229,Agriculture and Farming,36,36,87.78,1078
Terra,Plateau Pro,2017,15,512,8,1047,2149,Real Estate and Property Management,36,42,85.36,920
Terra,Plateau Pro,2017,17,128,4,1186,1509,Financial Services and Banking,24,23,88.2,784
Terra,Plateau Pro,2017,13,1028,8,907,3179,Event Management,6,6,92.42,2700
Terra,Plateau Pro,2017,19,128,4,1326,2079,Consulting,12,12,86.9,1418
Terra,Plateau Pro,2017,17,128,4,1186,1539,Information Technology,48,48,90.7,547
Terra,Plateau Pro,2017,17,128,4,1186,1449,Financial Services and Banking,12,12,94.22,978
Terra,Plateau Pro,2017,19,128,4,1326,2119,Healthcare,36,35,81.04,829
Terra,Plateau Pro,2017,14,128,16,977,1959,Automotive and Transportation,6,6,94.5,1591
Terra,Plateau Pro,2017,15,512,8,1047,2319,Travel and Hospitality,12,12,86.84,1598
Terra,Plateau Pro,2017,15,512,8,1047,2239,Information Technology,48,45,77.71,679
Terra,Plateau Pro,2017,14,128,16,977,1869,Consulting,48,50,92.47,817
Terra,Plateau Pro,2017,13,1028,8,907,3129,Travel and Hospitality,36,37,94.54,1416
Terra,Plateau Pro,2017,15,512,8,1047,2229,Information Technology,6,6,89.15,1932
Terra,Plateau Pro,2017,19,128,4,1326,2059,Education,12,12,91.11,1463
Terra,Plateau Pro,2017,17,128,4,1186,1439,Non-Profit Organizations,24,28,92.09,759
Terra,Plateau Pro,2017,15,512,8,1047,2279,Consulting,24,20,79.78,1132
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3099,Retail and E-Commerce,48,45,85.31,1562
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3039,Telecommunications,48,46,92.26,1543
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3089,Travel and Hospitality,36,35,68.6,1323
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3089,Research and Development,36,36,92.62,1639
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3079,Travel and Hospitality,6,6,91.66,2830
Vivid,ChromaCraft Pro,2017,17,256,16,1211,2959,Automotive and Transportation,12,14,97.11,2191
Vivid,ChromaCraft Pro,2017,17,256,16,1211,2979,Financial Services and Banking,48,51,89.78,1421
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3079,Travel and Hospitality,36,34,93.26,1820
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3089,Education,48,53,85.47,1371
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3159,Government and Public Sector,36,31,87.19,1807
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3089,Non-Profit Organizations,48,45,92.04,1549
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3129,Financial Services and Banking,24,25,96.93,1758
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3119,Healthcare,60,58,89.29,1436
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3049,Information Technology,24,21,83.38,1887
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3079,Healthcare,24,25,93.07,2073
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3059,Agriculture and Farming,24,23,91.33,1889
Vivid,ChromaCraft Pro,2017,17,256,16,1211,2999,Real Estate and Property Management,36,35,78.08,1334
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3079,Media and Entertainment,36,34,94.35,1750
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3119,Aerospace and Defense,36,40,84.68,1457
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3049,Media and Entertainment,60,57,85.63,1331
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3119,Energy and Utilities,48,49,93.51,1641
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3079,Law and Legal Services,24,24,70.29,1646
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3139,Consulting,12,12,92.09,2267
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3099,Consulting,60,64,94.23,1506
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3079,Non-Profit Organizations,12,11,95.07,2239
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3149,Construction and Engineering,24,24,90.5,1968
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3149,Consulting,48,50,80.02,1424
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3009,Retail and E-Commerce,6,6,89.07,2627
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3049,Consulting,48,46,85.32,1528
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3069,Information Technology,36,41,96.07,1619
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3189,Telecommunications,36,33,92.41,1878
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3119,Energy and Utilities,36,35,94.52,1705
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3129,Retail and E-Commerce,36,37,74.75,1588
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3069,Logistics and Supply Chain Management,12,11,89.88,2366
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3029,Media and Entertainment,36,44,85.25,1376
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3089,Energy and Utilities,12,12,95.49,2323
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3039,Agriculture and Farming,12,11,92.09,2520
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3149,Advertising and Marketing,24,23,88.82,1872
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3129,Media and Entertainment,12,12,89.4,2310
Vivid,ChromaCraft Pro,2017,17,256,16,1211,3059,Agriculture and Farming,12,12,88.47,2221
Vivid,Color Canvas C7,2017,14,1028,4,921,3399,Automotive and Transportation,36,27,89.52,1897
Vivid,Color Canvas C7,2017,19,512,8,1250,3499,Consulting,48,51,90.78,1811
Vivid,Color Canvas C7,2017,14,512,4,921,2099,Manufacturing and Production,36,35,89.26,1023
Vivid,Color Canvas C7,2017,12,256,4,790,1299,Retail and E-Commerce,6,5,94.71,1343
Vivid,Color Canvas C7,2017,11,512,4,724,1899,Real Estate and Property Management,6,6,75.87,1631
Vivid,Color Canvas C7,2017,12,256,4,790,1299,Education,24,22,89.11,761
Vivid,Color Canvas C7,2017,14,512,4,921,2049,Education,6,5,90.63,1769
Vivid,Color Canvas C7,2017,14,512,4,921,2089,Aerospace and Defense,24,22,94.74,1318
Vivid,Color Canvas C7,2017,19,512,8,1250,3519,Advertising and Marketing,36,40,95.63,1938
Vivid,Color Canvas C7,2017,11,512,4,724,1879,Agriculture and Farming,24,19,86.06,1188
Vivid,Color Canvas C7,2017,14,512,4,921,2179,Sports and Recreation,60,60,71.95,865
Vivid,Color Canvas C7,2017,14,512,4,921,2059,Media and Entertainment,12,12,93.43,1682
Vivid,Color Canvas C7,2017,19,512,8,1250,3489,Media and Entertainment,36,34,92.4,1730
Vivid,Color Canvas C7,2017,12,256,4,790,1249,Government and Public Sector,60,62,82.6,532
Vivid,Color Canvas C7,2017,12,256,4,790,1209,Law and Legal Services,12,9,76.83,920
Vivid,Color Canvas C7,2017,14,512,4,921,2079,Law and Legal Services,24,25,96.39,1322
Vivid,Color Canvas C7,2017,14,1028,4,921,3479,Construction and Engineering,12,11,95.25,2299
Vivid,Color Canvas C7,2017,14,1028,4,921,3379,Education,48,54,96.76,1587
Vivid,Color Canvas C7,2017,12,256,4,790,1329,Telecommunications,12,10,96.33,1060
Vivid,Color Canvas C7,2017,12,256,4,790,1189,Consulting,48,55,89.72,591
Vivid,Color Canvas C7,2017,12,256,4,790,1329,Government and Public Sector,36,35,92.07,762
Vivid,Color Canvas C7,2017,14,1028,4,921,3359,Sports and Recreation,36,34,75.8,1356
Vivid,Color Canvas C7,2017,14,1028,4,921,3379,Real Estate and Property Management,36,30,87.64,1748
Vivid,Color Canvas C7,2017,14,512,4,921,2029,Information Technology,12,12,97.04,1455
Vivid,Color Canvas C7,2017,12,256,4,790,1319,Law and Legal Services,36,35,93.96,758
Vivid,Color Canvas C7,2017,14,512,4,921,2109,Media and Entertainment,48,48,79.41,803
Vivid,Color Canvas C7,2017,12,256,4,790,1309,Research and Development,12,12,86.39,998
Vivid,Color Canvas C7,2017,19,512,8,1250,3489,Travel and Hospitality,60,43,98.97,1762
Vivid,Color Canvas C7,2017,14,1028,4,921,3489,Healthcare,24,23,85.85,1907
Vivid,Color Canvas C7,2017,14,512,4,921,2019,Retail and E-Commerce,24,22,89.99,1166
Vivid,Color Canvas C7,2017,14,512,4,921,2039,Real Estate and Property Management,36,35,90.52,1233
Vivid,Color Canvas C7,2017,14,512,4,921,2039,Travel and Hospitality,36,39,87.48,1019
Vivid,Color Canvas C7,2017,14,1028,4,921,3349,Media and Entertainment,48,44,89.6,1530
Vivid,Color Canvas C7,2017,14,1028,4,921,3319,Telecommunications,36,40,89.49,1489
Vivid,Color Canvas C7,2017,12,256,4,790,1279,Government and Public Sector,24,22,90.04,814
Vivid,Color Canvas C7,2017,19,512,8,1250,3539,Law and Legal Services,36,38,98.1,2114
Vivid,Color Canvas C7,2017,11,512,4,724,1869,Government and Public Sector,60,66,84.15,819
Vivid,Color Canvas C7,2017,14,1028,4,921,3379,Construction and Engineering,36,30,87.64,1718
Vivid,Color Canvas C7,2017,14,1028,4,921,3549,Consulting,60,55,90.61,1601
Vivid,Color Canvas C7,2017,14,1028,4,921,3379,Event Management,36,34,89.93,1689
Vivid,Color Canvas C7,2017,11,512,4,724,1959,Retail and E-Commerce,12,12,79.95,1319
Vivid,Color Canvas C7,2017,11,512,4,724,1849,Aerospace and Defense,12,11,87.29,1425
Vivid,Color Canvas C7,2017,12,256,4,790,1309,Aerospace and Defense,6,5,79.4,1146
Vivid,Color Canvas C7,2017,14,512,4,921,2109,Sports and Recreation,24,25,88.91,1184
Vivid,Color Canvas C7,2017,14,512,4,921,2119,Media and Entertainment,6,5,88.86,1831
Vivid,Color Canvas C7,2017,19,512,8,1250,3539,Government and Public Sector,36,36,98.37,2037
Vivid,Color Canvas C7,2017,12,256,4,790,1239,Agriculture and Farming,24,25,98.35,779
Vivid,Color Canvas C7,2017,14,512,4,921,2179,Government and Public Sector,36,41,89.24,1176
Vivid,Color Canvas C7,2017,19,512,8,1250,3499,Government and Public Sector,12,13,93.04,2496
Vivid,Color Canvas C7,2017,12,256,4,790,1209,Logistics and Supply Chain Management,12,13,90.68,913
Vivid,Color Canvas C7,2017,19,512,8,1250,3489,Energy and Utilities,24,19,97.22,2300
Vivid,Color Canvas C7,2017,14,1028,4,921,3369,Sports and Recreation,60,55,93.4,1705
